name	param	value	pct_change	time_min	C_over_C0
kf_m75	kf	0.025	-0.75	223200	0.940053274
kf_m75	kf	0.025	-0.75	224640	0.942262073
kf_m75	kf	0.025	-0.75	226080	0.944398279
kf_m75	kf	0.025	-0.75	227520	0.946463844
kf_m75	kf	0.025	-0.75	228960	0.94846069
kf_m75	kf	0.025	-0.75	230400	0.950390704
kf_m75	kf	0.025	-0.75	231840	0.952255755
kf_m75	kf	0.025	-0.75	233280	0.954057656
kf_m75	kf	0.025	-0.75	234720	0.955798198
kf_m75	kf	0.025	-0.75	236160	0.957479149
kf_m75	kf	0.025	-0.75	237600	0.959102232
kf_m75	kf	0.025	-0.75	239040	0.960669132
kf_m75	kf	0.025	-0.75	240480	0.962181512
kf_m75	kf	0.025	-0.75	241920	0.963640999
kf_m75	kf	0.025	-0.75	243360	0.965049177
kf_m75	kf	0.025	-0.75	244800	0.966407595
kf_m75	kf	0.025	-0.75	246240	0.967717774
kf_m75	kf	0.025	-0.75	247680	0.968981208
kf_m75	kf	0.025	-0.75	249120	0.97019933
kf_m75	kf	0.025	-0.75	250560	0.971373573
baseline	baseline		0	1.00E-08	2.75E-14
baseline	baseline		0	1440	2.17E-09
baseline	baseline		0	2880	3.48E-08
baseline	baseline		0	4320	6.23E-08
baseline	baseline		0	5760	9.14E-08
baseline	baseline		0	7200	1.22E-07
baseline	baseline		0	8640	1.49E-07
baseline	baseline		0	10080	1.72E-07
baseline	baseline		0	11520	1.88E-07
baseline	baseline		0	12960	2.05E-07
baseline	baseline		0	14400	2.21E-07
baseline	baseline		0	15840	2.38E-07
baseline	baseline		0	17280	2.54E-07
baseline	baseline		0	18720	2.71E-07
baseline	baseline		0	20160	2.89E-07
baseline	baseline		0	21600	-1.21E-08
baseline	baseline		0	23040	5.89E-06
baseline	baseline		0	24480	6.62E-05
baseline	baseline		0	25920	0.000157532
baseline	baseline		0	27360	0.000290852
baseline	baseline		0	28800	0.000482136
baseline	baseline		0	30240	0.000746196
baseline	baseline		0	31680	0.001099177
baseline	baseline		0	33120	0.001558437
baseline	baseline		0	34560	0.002142068
baseline	baseline		0	36000	0.002868733
baseline	baseline		0	37440	0.003757226
baseline	baseline		0	38880	0.004826136
baseline	baseline		0	40320	0.006093799
baseline	baseline		0	41760	0.007577901
baseline	baseline		0	43200	0.009295328
baseline	baseline		0	44640	0.011261895
baseline	baseline		0	46080	0.013492351
baseline	baseline		0	47520	0.016000183
baseline	baseline		0	48960	0.018797512
baseline	baseline		0	50400	0.021895123
baseline	baseline		0	51840	0.025302358
baseline	baseline		0	53280	0.029027099
baseline	baseline		0	54720	0.033075839
baseline	baseline		0	56160	0.037453629
baseline	baseline		0	57600	0.042164105
baseline	baseline		0	59040	0.04720953
baseline	baseline		0	60480	0.052590989
baseline	baseline		0	61920	0.05830813
baseline	baseline		0	63360	0.064359533
baseline	baseline		0	64800	0.070742558
baseline	baseline		0	66240	0.077453489
baseline	baseline		0	67680	0.084487565
baseline	baseline		0	69120	0.091839143
baseline	baseline		0	70560	0.099501621
baseline	baseline		0	72000	0.107467615
baseline	baseline		0	73440	0.115728906
baseline	baseline		0	74880	0.124276627
baseline	baseline		0	76320	0.133101275
baseline	baseline		0	77760	0.142192859
baseline	baseline		0	79200	0.151540618
baseline	baseline		0	80640	0.161133485
baseline	baseline		0	82080	0.170960078
baseline	baseline		0	83520	0.181008554
baseline	baseline		0	84960	0.191266811
baseline	baseline		0	86400	0.201722449
baseline	baseline		0	87840	0.212362932
baseline	baseline		0	89280	0.223175837
baseline	baseline		0	90720	0.2341482
baseline	baseline		0	92160	0.245267234
baseline	baseline		0	93600	0.25652007
baseline	baseline		0	95040	0.267893916
baseline	baseline		0	96480	0.279376001
baseline	baseline		0	97920	0.290953723
baseline	baseline		0	99360	0.302614459
baseline	baseline		0	100800	0.314345879
baseline	baseline		0	102240	0.326135857
baseline	baseline		0	103680	0.337972366
baseline	baseline		0	105120	0.349843701
baseline	baseline		0	106560	0.361738397
baseline	baseline		0	108000	0.373645171
baseline	baseline		0	109440	0.38555314
baseline	baseline		0	110880	0.397451734
baseline	baseline		0	112320	0.409330594
baseline	baseline		0	113760	0.421179848
baseline	baseline		0	115200	0.432989902
baseline	baseline		0	116640	0.444751425
baseline	baseline		0	118080	0.45645555
baseline	baseline		0	119520	0.468093759
baseline	baseline		0	120960	0.479657891
baseline	baseline		0	122400	0.491140118
baseline	baseline		0	123840	0.502533022
baseline	baseline		0	125280	0.513829558
baseline	baseline		0	126720	0.525023088
baseline	baseline		0	128160	0.53610727
baseline	baseline		0	129600	0.547076209
baseline	baseline		0	131040	0.557924256
baseline	baseline		0	132480	0.568646229
baseline	baseline		0	133920	0.579237321
baseline	baseline		0	135360	0.589693001
baseline	baseline		0	136800	0.600009079
baseline	baseline		0	138240	0.610181804
baseline	baseline		0	139680	0.620207609
baseline	baseline		0	141120	0.630083337
baseline	baseline		0	142560	0.639806121
baseline	baseline		0	144000	0.649373402
baseline	baseline		0	145440	0.658782919
baseline	baseline		0	146880	0.668032685
baseline	baseline		0	148320	0.677121005
baseline	baseline		0	149760	0.686046435
baseline	baseline		0	151200	0.694807803
baseline	baseline		0	152640	0.703404184
baseline	baseline		0	154080	0.711834915
baseline	baseline		0	155520	0.720099505
baseline	baseline		0	156960	0.728197718
baseline	baseline		0	158400	0.736129515
baseline	baseline		0	159840	0.743895036
baseline	baseline		0	161280	0.751494661
baseline	baseline		0	162720	0.758928922
baseline	baseline		0	164160	0.766198515
baseline	baseline		0	165600	0.773304325
baseline	baseline		0	167040	0.78024732
baseline	baseline		0	168480	0.787028719
baseline	baseline		0	169920	0.793649812
baseline	baseline		0	171360	0.800111977
baseline	baseline		0	172800	0.806416794
baseline	baseline		0	174240	0.812565889
baseline	baseline		0	175680	0.818560999
baseline	baseline		0	177120	0.824403979
baseline	baseline		0	178560	0.830096758
baseline	baseline		0	180000	0.835641358
baseline	baseline		0	181440	0.841039844
baseline	baseline		0	182880	0.846294359
baseline	baseline		0	184320	0.851407101
baseline	baseline		0	185760	0.856380379
baseline	baseline		0	187200	0.861216449
baseline	baseline		0	188640	0.865917662
baseline	baseline		0	190080	0.870486399
baseline	baseline		0	191520	0.874925096
baseline	baseline		0	192960	0.879236175
baseline	baseline		0	194400	0.883422084
baseline	baseline		0	195840	0.887485313
baseline	baseline		0	197280	0.891428335
baseline	baseline		0	198720	0.895253621
baseline	baseline		0	200160	0.898963717
baseline	baseline		0	201600	0.902561108
baseline	baseline		0	203040	0.906048258
baseline	baseline		0	204480	0.909427658
baseline	baseline		0	205920	0.912701811
baseline	baseline		0	207360	0.915873158
baseline	baseline		0	208800	0.918944195
baseline	baseline		0	210240	0.921917265
baseline	baseline		0	211680	0.924794798
baseline	baseline		0	213120	0.927579251
baseline	baseline		0	214560	0.930272968
baseline	baseline		0	216000	0.932878193
baseline	baseline		0	217440	0.935397306
baseline	baseline		0	218880	0.937832635
baseline	baseline		0	220320	0.940186388
baseline	baseline		0	221760	0.942460682
baseline	baseline		0	223200	0.944657846
baseline	baseline		0	224640	0.946779916
baseline	baseline		0	226080	0.948829075
baseline	baseline		0	227520	0.95080725
baseline	baseline		0	228960	0.952716751
baseline	baseline		0	230400	0.954559467
baseline	baseline		0	231840	0.956337324
baseline	baseline		0	233280	0.958052252
baseline	baseline		0	234720	0.959706144
baseline	baseline		0	236160	0.961300841
baseline	baseline		0	237600	0.962838159
baseline	baseline		0	239040	0.964319855
baseline	baseline		0	240480	0.965747683
baseline	baseline		0	241920	0.967123346
baseline	baseline		0	243360	0.968448419
baseline	baseline		0	244800	0.969724566
baseline	baseline		0	246240	0.970953381
baseline	baseline		0	247680	0.972136369
baseline	baseline		0	249120	0.97327486
baseline	baseline		0	250560	0.974370669
Ds_m75	Ds	1.25E-10	-0.75	1.00E-08	2.75E-14
Ds_m75	Ds	1.25E-10	-0.75	1440	2.67E-09
Ds_m75	Ds	1.25E-10	-0.75	2880	9.20E-08
Ds_m75	Ds	1.25E-10	-0.75	4320	1.70E-07
Ds_m75	Ds	1.25E-10	-0.75	5760	2.25E-07
Ds_m75	Ds	1.25E-10	-0.75	7200	2.58E-07
Ds_m75	Ds	1.25E-10	-0.75	8640	2.77E-07
Ds_m75	Ds	1.25E-10	-0.75	10080	2.94E-07
Ds_m75	Ds	1.25E-10	-0.75	11520	3.08E-07
Ds_m75	Ds	1.25E-10	-0.75	12960	-8.60E-08
Ds_m75	Ds	1.25E-10	-0.75	14400	3.78E-05
Ds_m75	Ds	1.25E-10	-0.75	15840	0.000618072
Ds_m75	Ds	1.25E-10	-0.75	17280	0.002695529
Ds_m75	Ds	1.25E-10	-0.75	18720	0.006937961
Ds_m75	Ds	1.25E-10	-0.75	20160	0.012243654
Ds_m75	Ds	1.25E-10	-0.75	21600	0.017574625
Ds_m75	Ds	1.25E-10	-0.75	23040	0.022936471
Ds_m75	Ds	1.25E-10	-0.75	24480	0.028588852
Ds_m75	Ds	1.25E-10	-0.75	25920	0.03462073
Ds_m75	Ds	1.25E-10	-0.75	27360	0.041022683
Ds_m75	Ds	1.25E-10	-0.75	28800	0.047766782
Ds_m75	Ds	1.25E-10	-0.75	30240	0.054826931
Ds_m75	Ds	1.25E-10	-0.75	31680	0.062180345
Ds_m75	Ds	1.25E-10	-0.75	33120	0.069802332
Ds_m75	Ds	1.25E-10	-0.75	34560	0.077668757
Ds_m75	Ds	1.25E-10	-0.75	36000	0.08575604
Ds_m75	Ds	1.25E-10	-0.75	37440	0.094041606
Ds_m75	Ds	1.25E-10	-0.75	38880	0.10250419
Ds_m75	Ds	1.25E-10	-0.75	40320	0.111123246
Ds_m75	Ds	1.25E-10	-0.75	41760	0.119878919
Ds_m75	Ds	1.25E-10	-0.75	43200	0.128753184
Ds_m75	Ds	1.25E-10	-0.75	44640	0.137728686
Ds_m75	Ds	1.25E-10	-0.75	46080	0.146788995
Ds_m75	Ds	1.25E-10	-0.75	47520	0.155918654
Ds_m75	Ds	1.25E-10	-0.75	48960	0.1651037
Ds_m75	Ds	1.25E-10	-0.75	50400	0.174330666
Ds_m75	Ds	1.25E-10	-0.75	51840	0.183587242
Ds_m75	Ds	1.25E-10	-0.75	53280	0.192861963
Ds_m75	Ds	1.25E-10	-0.75	54720	0.202144399
Ds_m75	Ds	1.25E-10	-0.75	56160	0.211424788
Ds_m75	Ds	1.25E-10	-0.75	57600	0.220694267
Ds_m75	Ds	1.25E-10	-0.75	59040	0.229944762
Ds_m75	Ds	1.25E-10	-0.75	60480	0.239168806
Ds_m75	Ds	1.25E-10	-0.75	61920	0.248359612
Ds_m75	Ds	1.25E-10	-0.75	63360	0.257511114
Ds_m75	Ds	1.25E-10	-0.75	64800	0.266617755
Ds_m75	Ds	1.25E-10	-0.75	66240	0.2756745
Ds_m75	Ds	1.25E-10	-0.75	67680	0.284677119
Ds_m75	Ds	1.25E-10	-0.75	69120	0.293621375
Ds_m75	Ds	1.25E-10	-0.75	70560	0.302503794
Ds_m75	Ds	1.25E-10	-0.75	72000	0.311321293
Ds_m75	Ds	1.25E-10	-0.75	73440	0.320071114
Ds_m75	Ds	1.25E-10	-0.75	74880	0.328750709
Ds_m75	Ds	1.25E-10	-0.75	76320	0.337358125
Ds_m75	Ds	1.25E-10	-0.75	77760	0.345891497
Ds_m75	Ds	1.25E-10	-0.75	79200	0.354349199
Ds_m75	Ds	1.25E-10	-0.75	80640	0.362729897
Ds_m75	Ds	1.25E-10	-0.75	82080	0.371032614
Ds_m75	Ds	1.25E-10	-0.75	83520	0.379256601
Ds_m75	Ds	1.25E-10	-0.75	84960	0.387400767
Ds_m75	Ds	1.25E-10	-0.75	86400	0.395464967
Ds_m75	Ds	1.25E-10	-0.75	87840	0.403448494
Ds_m75	Ds	1.25E-10	-0.75	89280	0.411351011
Ds_m75	Ds	1.25E-10	-0.75	90720	0.419172607
Ds_m75	Ds	1.25E-10	-0.75	92160	0.426913008
Ds_m75	Ds	1.25E-10	-0.75	93600	0.434572367
Ds_m75	Ds	1.25E-10	-0.75	95040	0.442150744
Ds_m75	Ds	1.25E-10	-0.75	96480	0.44964824
Ds_m75	Ds	1.25E-10	-0.75	97920	0.457065058
Ds_m75	Ds	1.25E-10	-0.75	99360	0.464401755
Ds_m75	Ds	1.25E-10	-0.75	100800	0.471658454
Ds_m75	Ds	1.25E-10	-0.75	102240	0.478835607
Ds_m75	Ds	1.25E-10	-0.75	103680	0.485933718
Ds_m75	Ds	1.25E-10	-0.75	105120	0.492953079
Ds_m75	Ds	1.25E-10	-0.75	106560	0.499894222
Ds_m75	Ds	1.25E-10	-0.75	108000	0.506757759
Ds_m75	Ds	1.25E-10	-0.75	109440	0.513543898
Ds_m75	Ds	1.25E-10	-0.75	110880	0.520253627
Ds_m75	Ds	1.25E-10	-0.75	112320	0.526887214
Ds_m75	Ds	1.25E-10	-0.75	113760	0.533445297
Ds_m75	Ds	1.25E-10	-0.75	115200	0.539928433
Ds_m75	Ds	1.25E-10	-0.75	116640	0.546337163
Ds_m75	Ds	1.25E-10	-0.75	118080	0.552672261
Ds_m75	Ds	1.25E-10	-0.75	119520	0.558933973
Ds_m75	Ds	1.25E-10	-0.75	120960	0.565123061
Ds_m75	Ds	1.25E-10	-0.75	122400	0.571240156
Ds_m75	Ds	1.25E-10	-0.75	123840	0.577285629
Ds_m75	Ds	1.25E-10	-0.75	125280	0.583260436
Ds_m75	Ds	1.25E-10	-0.75	126720	0.589164938
Ds_m75	Ds	1.25E-10	-0.75	128160	0.594999753
Ds_m75	Ds	1.25E-10	-0.75	129600	0.600765428
Ds_m75	Ds	1.25E-10	-0.75	131040	0.606462558
Ds_m75	Ds	1.25E-10	-0.75	132480	0.612091683
Ds_m75	Ds	1.25E-10	-0.75	133920	0.617653436
Ds_m75	Ds	1.25E-10	-0.75	135360	0.623148425
Ds_m75	Ds	1.25E-10	-0.75	136800	0.628577148
Ds_m75	Ds	1.25E-10	-0.75	138240	0.63394019
Ds_m75	Ds	1.25E-10	-0.75	139680	0.63923808
Ds_m75	Ds	1.25E-10	-0.75	141120	0.64447145
Ds_m75	Ds	1.25E-10	-0.75	142560	0.649640866
Ds_m75	Ds	1.25E-10	-0.75	144000	0.654746852
Ds_m75	Ds	1.25E-10	-0.75	145440	0.659789968
Ds_m75	Ds	1.25E-10	-0.75	146880	0.664770702
Ds_m75	Ds	1.25E-10	-0.75	148320	0.669689611
Ds_m75	Ds	1.25E-10	-0.75	149760	0.674547447
Ds_m75	Ds	1.25E-10	-0.75	151200	0.679344497
Ds_m75	Ds	1.25E-10	-0.75	152640	0.684081365
Ds_m75	Ds	1.25E-10	-0.75	154080	0.688758693
Ds_m75	Ds	1.25E-10	-0.75	155520	0.693376938
Ds_m75	Ds	1.25E-10	-0.75	156960	0.697936673
Ds_m75	Ds	1.25E-10	-0.75	158400	0.702438397
Ds_m75	Ds	1.25E-10	-0.75	159840	0.706882609
Ds_m75	Ds	1.25E-10	-0.75	161280	0.711269918
Ds_m75	Ds	1.25E-10	-0.75	162720	0.715600842
Ds_m75	Ds	1.25E-10	-0.75	164160	0.719875867
Ds_m75	Ds	1.25E-10	-0.75	165600	0.724095543
Ds_m75	Ds	1.25E-10	-0.75	167040	0.728260455
Ds_m75	Ds	1.25E-10	-0.75	168480	0.732370845
Ds_m75	Ds	1.25E-10	-0.75	169920	0.736427661
Ds_m75	Ds	1.25E-10	-0.75	171360	0.74043121
Ds_m75	Ds	1.25E-10	-0.75	172800	0.744381866
Ds_m75	Ds	1.25E-10	-0.75	174240	0.748280459
