name	param	value	pct_change	time_min	C_over_C0
particle_porosity_p50	particle_porosity	0.75	0.5	208800	0.903155206
particle_porosity_p50	particle_porosity	0.75	0.5	210240	0.906252098
particle_porosity_p50	particle_porosity	0.75	0.5	211680	0.909262644
particle_porosity_p50	particle_porosity	0.75	0.5	213120	0.912188718
particle_porosity_p50	particle_porosity	0.75	0.5	214560	0.915032031
particle_porosity_p50	particle_porosity	0.75	0.5	216000	0.917794518
particle_porosity_p50	particle_porosity	0.75	0.5	217440	0.920477974
particle_porosity_p50	particle_porosity	0.75	0.5	218880	0.923084133
particle_porosity_p50	particle_porosity	0.75	0.5	220320	0.92561475
particle_porosity_p50	particle_porosity	0.75	0.5	221760	0.928071566
particle_porosity_p50	particle_porosity	0.75	0.5	223200	0.930456325
particle_porosity_p50	particle_porosity	0.75	0.5	224640	0.932770734
particle_porosity_p50	particle_porosity	0.75	0.5	226080	0.935016449
particle_porosity_p50	particle_porosity	0.75	0.5	227520	0.937195153
particle_porosity_p50	particle_porosity	0.75	0.5	228960	0.939308507
particle_porosity_p50	particle_porosity	0.75	0.5	230400	0.941358079
particle_porosity_p50	particle_porosity	0.75	0.5	231840	0.94334544
particle_porosity_p50	particle_porosity	0.75	0.5	233280	0.945272202
particle_porosity_p50	particle_porosity	0.75	0.5	234720	0.947139883
particle_porosity_p50	particle_porosity	0.75	0.5	236160	0.948950036
particle_porosity_p50	particle_porosity	0.75	0.5	237600	0.950704199
particle_porosity_p50	particle_porosity	0.75	0.5	239040	0.952403651
particle_porosity_p50	particle_porosity	0.75	0.5	240480	0.954050002
particle_porosity_p50	particle_porosity	0.75	0.5	241920	0.955644572
particle_porosity_p50	particle_porosity	0.75	0.5	243360	0.957188804
particle_porosity_p50	particle_porosity	0.75	0.5	244800	0.958684078
particle_porosity_p50	particle_porosity	0.75	0.5	246240	0.960131727
particle_porosity_p50	particle_porosity	0.75	0.5	247680	0.961532957
particle_porosity_p50	particle_porosity	0.75	0.5	249120	0.962889146
particle_porosity_p50	particle_porosity	0.75	0.5	250560	0.964201555
particle_porosity_m99	particle_porosity	0.005	-0.99	1.00E-08	2.75E-14
particle_porosity_m99	particle_porosity	0.005	-0.99	1440	2.24E-09
particle_porosity_m99	particle_porosity	0.005	-0.99	2880	8.00E-08
particle_porosity_m99	particle_porosity	0.005	-0.99	4320	1.49E-07
particle_porosity_m99	particle_porosity	0.005	-0.99	5760	2.01E-07
particle_porosity_m99	particle_porosity	0.005	-0.99	7200	2.34E-07
particle_porosity_m99	particle_porosity	0.005	-0.99	8640	2.55E-07
particle_porosity_m99	particle_porosity	0.005	-0.99	10080	2.73E-07
particle_porosity_m99	particle_porosity	0.005	-0.99	11520	2.90E-07
particle_porosity_m99	particle_porosity	0.005	-0.99	12960	-3.79E-08
particle_porosity_m99	particle_porosity	0.005	-0.99	14400	1.69E-05
particle_porosity_m99	particle_porosity	0.005	-0.99	15840	0.000271123
particle_porosity_m99	particle_porosity	0.005	-0.99	17280	0.001188996
particle_porosity_m99	particle_porosity	0.005	-0.99	18720	0.003136281
particle_porosity_m99	particle_porosity	0.005	-0.99	20160	0.005808256
particle_porosity_m99	particle_porosity	0.005	-0.99	21600	0.008841837
particle_porosity_m99	particle_porosity	0.005	-0.99	23040	0.012207508
particle_porosity_m99	particle_porosity	0.005	-0.99	24480	0.015973396
particle_porosity_m99	particle_porosity	0.005	-0.99	25920	0.020161364
particle_porosity_m99	particle_porosity	0.005	-0.99	27360	0.024763046
particle_porosity_m99	particle_porosity	0.005	-0.99	28800	0.029762972
particle_porosity_m99	particle_porosity	0.005	-0.99	30240	0.03514382
particle_porosity_m99	particle_porosity	0.005	-0.99	31680	0.040886929
particle_porosity_m99	particle_porosity	0.005	-0.99	33120	0.046972864
particle_porosity_m99	particle_porosity	0.005	-0.99	34560	0.053381611
particle_porosity_m99	particle_porosity	0.005	-0.99	36000	0.060092861
particle_porosity_m99	particle_porosity	0.005	-0.99	37440	0.06708608
particle_porosity_m99	particle_porosity	0.005	-0.99	38880	0.074340999
particle_porosity_m99	particle_porosity	0.005	-0.99	40320	0.081837484
particle_porosity_m99	particle_porosity	0.005	-0.99	41760	0.08955578
